time,lat,lon
11:01:00,51.400148,-0.087604
11:01:00,51.331789,-0.26781
11:01:00,51.508001,0.068192
11:01:00,51.51867,-0.135697
11:01:00,51.522547,-0.039708
11:01:00,51.556276,-0.298007
11:01:00,51.387069,-0.065299
11:01:00,51.547852,0.02326
11:01:00,51.469193,-0.140222
11:01:00,51.488908,-0.07656
11:01:00,51.709914,-0.048776
11:02:00,51.508001,0.068192
11:02:00,51.5207,-0.1428
11:02:00,51.453772,-0.133591
11:02:00,51.606127,-0.159708
11:02:00,51.513513,-0.181597
11:02:00,51.519913,-0.054029
11:02:00,51.577275,0.051012
11:02:00,51.582071,0.209005
11:03:00,51.5791,0.1836
11:02:00,51.606127,-0.159708
11:03:00,51.493171,-0.12704
11:03:00,51.4027,-0.072871
11:03:00,51.44488,0.321929
11:03:00,51.5471,-0.1049
11:03:00,51.462911,-0.167735
11:03:00,51.555531,-0.105135
11:03:00,51.570756,0.190312
11:03:00,51.5231,-0.1855
11:03:00,51.53098,-0.062167
11:03:00,51.496187,-0.180285
11:03:00,51.765024,0.106949
11:04:00,51.5207,-0.1428
11:04:00,51.4981,-0.1143
11:05:00,51.531388,0.127263
11:05:00,51.507925,-0.128941
11:05:00,51.425705,-0.492033
11:05:00,51.489648,0.08524
11:05:00,51.493686,-0.282006
11:05:00,51.38574,-0.075989
11:05:00,51.520742,-0.200373
11:05:00,51.524512,-0.080612
11:05:00,51.600078,-0.105363
11:05:00,51.548876,-0.35592
11:05:00,51.564348,0.158489
11:05:00,51.337598,-0.264338
11:05:00,51.54098,-0.076425
11:05:00,51.561441,0.094727
11:05:00,51.5135,-0.1065
11:06:00,51.549137,-0.18954
11:06:00,51.537508,-0.135149
11:06:00,51.5207,-0.1428
11:06:00,51.682675,-0.043916
11:06:00,51.316506,-0.110271
11:06:00,51.5531,-0.3303
11:06:00,51.5847,-0.1157
11:06:00,51.510451,-0.235509
11:06:00,51.514278,-0.321115
11:06:00,51.504247,-0.082741
11:06:00,51.508001,0.068192
11:06:00,51.4824,-0.3155
11:06:00,51.5231,-0.1855
11:06:00,51.519913,-0.054029
11:06:00,51.512023,-0.147608
11:06:00,51.5117,-0.119
11:06:00,51.577066,-0.008576
11:07:00,51.694423,-0.163133
11:07:00,51.5207,-0.1428
11:07:00,51.523949,-0.176019
11:07:00,51.502029,-0.154402
11:06:00,51.404921,0.016797
11:07:00,51.550086,-0.127611
11:07:00,51.525486,-0.135665
11:07:00,51.800735,-0.200388
11:07:00,51.515839,-0.139821
11:07:00,51.53347,-0.1396
11:07:00,51.523689,-0.095372
11:07:00,51.406097,0.176959
11:07:00,51.502205,-0.177827
11:07:00,51.524031,-0.175669
11:07:00,51.504919,-0.21819
11:07:00,51.532084,-0.492574
11:07:00,51.39047,-0.11174
11:07:00,51.588129,-0.036624
11:07:00,51.4989,-0.136
11:07:00,51.580154,-0.210793
11:07:00,51.500469,-0.078596
11:07:00,51.694423,-0.163133
11:07:00,51.4386,-0.354
11:07:00,51.490239,-0.127196
11:07:00,51.579376,-0.238857
11:08:00,51.556219,0.135429
11:08:00,51.502205,-0.177827
11:07:00,51.5118,-0.0556
11:07:00,51.649373,-0.059207
11:08:00,51.535914,0.001205
11:08:00,51.508001,0.068192
11:08:00,51.709914,-0.048776
11:08:00,51.564313,0.117049
11:08:00,51.479504,-0.471297
11:08:00,51.5131,-0.1461
11:08:00,51.542187,-0.058777
11:08:00,51.590713,-0.167877
11:08:00,51.497629,-0.103204
11:08:00,51.530325,0.082755
11:08:00,51.709914,-0.048776
11:08:00,51.51127,-0.170532
11:08:00,51.513513,-0.181597
11:08:00,51.514202,-0.139681
11:08:00,51.44931,0.281176
11:08:00,51.502205,-0.177827
11:08:00,51.472465,-0.122482
11:09:00,51.597965,-0.021325
11:09:00,51.523282,-0.100876
11:09:00,51.497409,-0.070155
11:09:00,51.544297,0.055521
11:09:00,51.5847,-0.1155
11:09:00,51.486513,0.030408
11:09:00,51.544789,-0.040796
11:09:00,51.4869,-0.171
11:09:00,51.44931,0.281176
11:09:00,51.465783,-0.181525
11:09:00,51.436053,0.034161
11:09:00,51.400802,-0.084559
11:09:00,51.514202,-0.139681
11:09:00,51.435984,-0.124497
11:09:00,51.760754,-0.241066
11:09:00,51.5122,-0.1234
11:09:00,51.523282,-0.100876
11:09:00,51.638846,-0.330319
11:09:00,51.479912,-0.455638
11:09:00,51.512405,-0.150595
11:09:00,51.521147,-0.134311
11:09:00,51.570224,-0.360016
11:09:00,51.547852,0.02326
11:09:00,51.412423,-0.253759
11:09:00,51.706712,-0.042673
11:09:00,51.61443,-0.177194
11:09:00,51.576025,0.076473
11:09:00,51.5373,0.084156
11:09:00,51.489554,0.039885
11:10:00,51.5207,-0.1428
11:10:00,51.755216,-0.009075
11:10:00,51.478917,0.138846
11:10:00,51.42756,-0.168
11:10:00,51.5204,-0.0538
11:10:00,51.465783,-0.181525
11:10:00,51.471929,0.045099
11:10:00,51.609404,-0.347556
11:10:00,51.475958,-0.025098
11:10:00,51.488908,-0.07656
11:10:00,51.561151,-0.15572
11:10:00,51.53877,0.109892
11:10:00,51.766741,0.116246
11:10:00,51.315593,-0.138103
11:09:00,51.3675,-0.1774
11:09:00,51.508925,-0.224561
11:11:00,51.508001,0.068192
11:11:00,51.431241,-0.038089
11:11:00,51.550257,0.018145
11:11:00,51.561519,0.098218
11:11:00,51.530685,-0.182404
11:11:00,51.231278,-0.342011
11:11:00,51.7691,-0.2371
11:11:00,51.49077,0.067288
11:11:00,51.315593,-0.138103
11:12:00,51.56019,0.083709
11:12:00,51.51582,-0.139696
11:12:00,51.49077,0.067288
11:12:00,51.466141,-0.244749
11:13:00,51.46081,-0.047458
11:12:00,51.464466,-0.014263
11:12:00,51.56173,-0.358625
11:12:00,51.315593,-0.138103
11:13:00,51.481682,0.335317
11:13:00,51.473794,0.340198
11:13:00,51.481682,0.335317
11:13:00,51.481707,0.335335
11:13:00,51.473794,0.340198
11:13:00,51.481707,0.335335
11:13:00,51.473794,0.340198
11:13:00,51.481707,0.335335
11:13:00,51.481682,0.335317
11:13:00,51.473794,0.340198
11:13:00,51.481682,0.335317
11:13:00,51.481707,0.335335
11:13:00,51.432059,-0.521872
11:12:00,51.435984,-0.124497
11:14:00,51.48103,-0.092797
11:14:00,51.552766,-0.135783
11:14:00,51.600521,-0.088417
11:14:00,51.5141,-0.1524
11:14:00,51.525147,-0.123704
11:14:00,51.315593,-0.138103
11:14:00,51.521185,-0.157054
11:14:00,51.5002,-0.1262
11:14:00,51.677304,-0.423158
11:14:00,51.40252,-0.095187
11:15:00,51.479946,-0.196117
11:15:00,51.510279,-0.073957
11:15:00,51.510982,-0.340698
11:15:00,51.752402,-0.249171
11:15:00,51.468167,-0.052131
11:15:00,51.458549,-0.13558
11:15:00,51.464466,-0.014263
11:15:00,51.352333,-0.095843
11:15:00,51.56019,0.083709
11:15:00,51.500469,-0.078596
11:16:00,51.547852,0.02326
11:16:00,51.547852,0.02326
11:16:00,51.5135,-0.1065
11:16:00,51.507424,-0.007063
11:16:00,51.541241,-0.151211
11:16:00,51.527571,-0.165363
11:16:00,51.5122,-0.1234
11:16:00,51.56173,-0.358625
11:16:00,51.514131,-0.173439
11:16:00,51.598642,-0.241481
11:16:00,51.613043,-0.099788
11:17:00,51.468167,-0.052131
11:17:00,51.473794,0.340198
11:17:00,51.481682,0.335317
11:17:00,51.481707,0.335335
11:17:00,51.530956,-0.124607
11:17:00,51.477993,-0.097063
11:17:00,51.473794,0.340198
11:17:00,51.473794,0.340198
11:17:00,51.5289,-0.126
11:17:00,51.315593,-0.138103
11:17:00,51.473794,0.340198
11:17:00,51.481707,0.335335
11:17:00,51.481682,0.335317
11:17:00,51.473794,0.340198
11:17:00,51.481682,0.335317
11:17:00,51.481707,0.335335
11:18:00,51.482473,-0.202352
11:18:00,51.56173,-0.358625
11:18:00,51.537863,-0.047785
11:18:00,51.490007,-0.321347
11:18:00,51.513481,-0.130186
11:18:00,51.453772,-0.133591
11:18:00,51.561441,0.094727
11:18:00,51.527921,-0.089838
11:18:00,51.582071,0.209005
11:18:00,51.382812,-0.159878
11:18:00,51.517307,-0.13874
11:20:00,51.477928,-0.198883
11:20:00,51.5023,-0.1134
11:20:00,51.547259,-0.112306
11:20:00,51.517094,-0.138386
11:20:00,51.6992,-0.3407
11:21:00,51.419163,0.088721
11:21:00,51.464723,-0.299872
11:21:00,51.534758,-0.482494
11:21:00,51.5207,-0.1428
11:20:00,51.432059,-0.521872
11:21:00,51.527453,-0.054646
11:21:00,51.544101,-0.078533
11:21:00,51.6037,-0.2671
11:21:00,51.539746,-0.106315
11:21:00,51.505133,-0.06937
11:21:00,51.464466,-0.014263
11:21:00,51.534255,0.022706
11:21:00,51.488376,0.08791
11:21:00,51.462411,-0.110162
11:21:00,51.530635,-0.119699
11:21:00,51.607056,-0.311224
11:21:00,51.622445,-0.13887
11:21:00,51.431848,-0.197828
11:21:00,51.471644,-0.203797
11:21:00,51.500469,-0.078596
11:21:00,51.508001,0.068192
11:22:00,51.517807,-0.569312
11:21:00,51.400148,-0.087604
11:21:00,51.637552,0.17362
11:21:00,51.54919,-0.193138
11:21:00,51.4341,-0.3476
11:22:00,51.613043,-0.099788
11:22:00,51.435854,-0.127956
11:22:00,51.473794,0.340198
11:22:00,51.355674,-0.497365
11:22:00,51.607056,-0.311224
11:22:00,51.3272,-0.1708
11:22:00,51.762202,-0.23011
11:22:00,51.514613,-0.041464
11:22:00,51.475914,-0.148358
11:22:00,51.602557,-0.11449
11:22:00,51.5373,0.084156
11:22:00,51.5508,-0.211642
11:22:00,51.679955,0.00843825
11:22:00,51.453772,-0.133591
11:22:00,51.525147,-0.123704
11:22:00,51.519607,-0.208667
11:22:00,51.685986,-0.229271
11:22:00,51.514624,-0.149895
11:22:00,51.496566,-0.532943
11:22:00,51.463536,-0.303736
11:22:00,51.52729,-0.057629
11:23:00,51.466965,-0.075195
11:23:00,51.754539,-0.253838
11:22:00,51.4203,-0.2281
11:22:00,51.502205,-0.177827
11:23:00,51.514613,-0.041464
11:23:00,51.425705,-0.492033
11:23:00,51.4157,-0.5289
11:23:00,51.260665,-0.018539
11:23:00,51.601416,0.046424
11:23:00,51.5207,-0.1428
11:23:00,51.485425,-0.124596
11:23:00,51.355674,-0.497365
11:23:00,51.484764,-0.175204
11:23:00,51.461272,-0.289976
11:23:00,51.569816,-0.047374
11:23:00,51.3728,-0.4147
11:23:00,51.519981,-0.171336
11:23:00,51.512819,-0.142069
11:23:00,51.493348,-0.110662
11:23:00,51.54988,-0.059226
11:23:00,51.53131,0.028175
11:23:00,51.515028,-0.197025
11:23:00,51.446971,-0.336871
11:23:00,51.552754,0.162878
11:23:00,51.512023,-0.147608
11:23:00,51.511947,-0.150578
11:23:00,51.461272,-0.289976
11:23:00,51.500469,-0.078596
11:23:00,51.505133,-0.06937
11:23:00,51.612006,-0.3847
11:23:00,51.507501,0.066932
11:24:00,51.429954,-0.144851
11:24:00,51.521727,-0.078557
11:24:00,51.602557,-0.11449
11:24:00,51.508001,0.068192
11:24:00,51.461272,-0.289976
11:24:00,51.461272,-0.289976
11:24:00,51.480278,-0.487451
11:24:00,51.382785,-0.248022
11:24:00,51.315593,-0.138103
11:24:00,51.485192,0.115149
11:24:00,51.461272,-0.289976
11:24:00,51.614418,-0.061136
11:24:00,51.552754,0.162878
11:24:00,51.59944,-0.105623
11:24:00,51.53347,-0.1396
11:24:00,51.577685,-0.181654
11:24:00,51.335,-0.4781
11:24:00,51.511947,-0.150578
11:24:00,51.601565,-0.121354
11:24:00,51.5117,-0.0319
11:24:00,51.548489,-0.22652
11:25:00,51.622949,-0.283191
11:25:00,51.7691,-0.2371
11:25:00,51.495237,-0.210693
11:25:00,51.475958,-0.025098
11:25:00,51.704386,-0.441635
11:25:00,51.521185,-0.157054
11:25:00,51.514131,-0.173439
11:25:00,51.480912,-0.197707
11:25:00,51.462911,-0.167735
11:25:00,51.464466,-0.014263
11:25:00,51.4213,-0.175552
11:26:00,51.4597,-0.3272
11:26:00,51.4802,-0.2179
11:26:00,51.747774,-0.244341
11:26:00,51.496566,-0.532943
11:26:00,51.367554,-0.098956
11:26:00,51.460687,-0.04816
11:26:00,51.315593,-0.138103
11:26:00,51.457751,-0.109035
11:26:00,51.511947,-0.150578
11:26:00,51.498784,-0.221924
11:27:00,51.5207,-0.1428
11:27:00,51.520279,-0.11795
11:27:00,51.508274,-0.139394
11:27:00,51.400148,-0.087604
11:27:00,51.481682,0.335317
11:27:00,51.481682,0.335317
11:27:00,51.481682,0.335317
11:27:00,51.481682,0.335317
11:27:00,51.466055,-0.295231
11:27:00,51.481682,0.335317
11:27:00,51.5278,-0.244
11:27:00,51.554775,0.159928
11:27:00,51.563621,0.039946
11:27:00,51.514241,-0.154852
11:27:00,51.520688,-0.029618
11:27:00,51.481707,0.335335
11:27:00,51.481707,0.335335
11:27:00,51.481707,0.335335
11:27:00,51.56173,-0.358625
11:27:00,51.757231,-0.257703
11:27:00,51.492938,-0.240749
11:27:00,51.477928,-0.198883
11:27:00,51.552754,0.162878
11:27:00,51.501958,-0.301337
11:27:00,51.514613,-0.041464
11:28:00,51.56173,-0.358625
11:27:00,51.468257,-0.152024
11:28:00,51.399171,-0.192145
11:28:00,51.50378,0.121493
11:28:00,51.572743,-0.078021
11:28:00,51.597965,-0.021325
11:28:00,51.488376,0.08791
11:28:00,51.456634,-0.040171
11:28:00,51.532919,-0.214881
11:28:00,51.514445,-0.270945
11:28:00,51.516553,0.008437
11:28:00,51.544036,-0.078425
11:28:00,51.509168,-0.145934
11:28:00,51.475958,-0.025098
11:28:00,51.512423,-0.132081
11:28:00,51.5278,-0.244
11:28:00,51.56173,-0.358625
11:28:00,51.426189,-0.050646
11:28:00,51.37098,-0.116766
11:29:00,51.611685,-0.253072
11:29:00,51.5207,-0.1428
11:29:00,51.652937,-0.206253
11:29:00,51.423533,-0.103762
11:29:00,51.515289,-0.13781
11:29:00,51.754539,-0.253838
11:29:00,51.356892,-0.137303
11:29:00,51.465783,-0.181525
11:29:00,51.544036,-0.078425
11:29:00,51.431241,-0.038089
11:29:00,51.563587,-0.128949
11:29:00,51.5175,-0.1788
11:29:00,51.511947,-0.150578
11:29:00,51.591795,0.214744
11:29:00,51.480278,-0.487451
11:29:00,51.446043,-0.084389
11:30:00,51.522396,-0.039849
11:30:00,51.56173,-0.358625
11:30:00,51.622445,-0.13887
11:30:00,51.518626,-0.074149
11:30:00,51.52882,-0.198481
11:30:00,51.532084,-0.492574
11:30:00,51.567439,-0.4062
11:30:00,51.501001,-0.022137
11:30:00,51.7691,-0.2371
11:30:00,0.12,
11:30:00,51.445973,-0.200358
11:30:00,51.519607,-0.208667
11:30:00,51.467867,-0.174363
11:30:00,51.431241,-0.038089
11:30:00,51.391333,-0.102547
11:30:00,51.468248,-0.368118
11:30:00,51.5002,-0.1262
11:30:00,51.5219,-0.1102
11:30:00,51.607052,-0.25408
11:30:00,51.520688,-0.029618
11:30:00,51.533302,-0.204058
11:30:00,51.429954,-0.144851
11:30:00,51.475958,-0.025098
11:31:00,51.466924,-0.11155
11:31:00,51.418671,-0.190803
11:31:00,51.529297,-0.12444
11:31:00,51.508001,0.068192
11:31:00,51.514776,-0.195306
11:31:00,51.456883,-0.195745
11:31:00,51.514613,-0.041464
11:31:00,51.431241,-0.038089
11:31:00,51.400369,-0.17038
11:31:00,51.529766,-0.030731
11:31:00,51.464406,-0.090172
11:31:00,51.611743,-0.333566
11:31:00,51.532919,-0.214881
11:32:00,51.543987,0.020305
11:32:00,51.4089,-0.2298
11:32:00,51.647248,-0.039087
11:32:00,51.525147,-0.123704
11:32:00,51.522044,-0.045841
11:32:00,51.586228,-0.041672
11:31:00,51.546646,-0.141632
11:33:00,51.603,0.0488
11:33:00,51.4996,-0.1146
11:33:00,51.377652,-0.053882
11:33:00,51.35244,-0.167716
11:33:00,51.7691,-0.2371
11:33:00,51.463057,-0.146591
11:33:00,51.509,0.0272
11:33:00,51.530685,-0.182404
11:33:00,51.527453,-0.054646
11:33:00,51.513864,-0.126711
11:33:00,51.564348,0.158489
11:33:00,51.558206,-0.101689
11:33:00,51.508001,0.068192
11:34:00,51.392064,0.33127
11:34:00,51.5207,-0.1428
11:34:00,51.553112,-0.125635
11:34:00,51.5207,-0.1428
11:34:00,51.777322,-0.246236
11:34:00,51.508283,-0.128603
11:34:00,51.5207,-0.1428
11:33:00,51.431241,-0.038089
11:34:00,51.473794,0.340198
11:34:00,51.481682,0.335317
11:34:00,51.481707,0.335335
11:36:00,51.551482,-0.290747
11:35:00,51.382785,-0.248022
11:38:00,51.497089,-0.08748
11:38:00,51.537863,-0.047785
11:38:00,51.5207,-0.1428
11:38:00,51.708969,-0.036839
11:38:00,51.5339,-0.294713
11:38:00,51.442875,-0.116662
11:38:00,51.53131,0.028175
11:38:00,51.665825,-0.287096
11:38:00,51.561519,0.098218
11:38:00,51.456883,-0.195745
11:38:00,51.640842,-0.046201
11:39:00,51.510084,-0.068105
11:39:00,51.517818,-0.12036
11:39:00,51.502797,0.039577
11:39:00,51.543109,-0.156992
11:39:00,51.501001,-0.022137
11:39:00,51.7691,-0.2371
11:39:00,51.5378,-0.1368
11:40:00,51.475958,-0.025098
11:40:00,51.48103,-0.092797
11:40:00,51.502205,-0.177827
11:41:00,51.548271,-0.158736
11:41:00,51.5278,-0.244
11:41:00,51.406829,-0.112873
11:41:00,51.4203,-0.2281
11:41:00,51.527453,-0.054646
11:42:00,51.755551,-0.246907
11:41:00,51.552908,0.078744
11:42:00,51.460542,0.137942
11:42:00,51.387069,-0.065299
11:42:00,51.440219,-0.02124
11:42:00,51.440418,-0.021456
11:42:00,51.548222,-0.129011
11:42:00,51.450594,-0.150978
11:42:00,51.514613,-0.041464
11:42:00,51.461272,-0.289976
11:42:00,51.527927,-0.08975
11:42:00,51.404706,-0.416274
11:42:00,51.475958,-0.025098
11:42:00,51.569815,0.139989
11:43:00,51.4613,-0.3987
11:43:00,51.479912,-0.455638
11:43:00,51.404706,-0.416274
11:43:00,51.514613,-0.041464
11:43:00,51.494698,-0.143235
11:43:00,51.511319,-0.133954
11:43:00,51.480895,-0.442528
11:43:00,51.2832,-0.0782
11:43:00,51.454198,0.187952
11:43:00,51.508492,0.026727
11:43:00,51.406829,-0.112873
11:43:00,51.308973,-0.330469
11:43:00,51.387069,-0.065299
11:43:00,51.57847,-0.195608
11:44:00,51.442875,-0.116662
11:43:00,51.463596,-0.4533365
11:43:00,51.461272,-0.289976
11:44:00,51.502438,-0.092217
11:44:00,51.581837,-0.035754
11:44:00,51.514613,-0.041464
11:44:00,51.550842,-0.193441
11:44:00,51.37098,-0.116766
11:44:00,51.440418,-0.021456
11:44:00,51.465783,-0.181525
11:44:00,51.507555,-0.144459
11:44:00,51.387069,-0.065299
11:44:00,51.406829,-0.112873
11:44:00,51.446971,-0.336871
11:44:00,51.514613,-0.041464
11:44:00,51.506551,-0.267234
11:44:00,51.3272,-0.1708
11:44:00,51.489648,0.08524
11:44:00,51.439186,-0.333771
11:44:00,51.447713,0.09933
11:44:00,51.550842,-0.193441
11:44:00,51.525198,0.071031
11:44:00,51.473794,0.340198
11:44:00,51.481682,0.335317
11:44:00,51.463596,-0.4533365
11:44:00,51.473794,0.340198
11:44:00,51.481707,0.335335
11:44:00,51.481682,0.335317
11:44:00,51.481682,0.335317
11:44:00,51.481682,0.335317
11:44:00,51.473794,0.340198
11:44:00,51.532675,-0.127865
11:44:00,51.481707,0.335335
11:44:00,51.481682,0.335317
11:44:00,51.481707,0.335335
11:44:00,51.473794,0.340198
11:44:00,51.481682,0.335317
11:44:00,51.481707,0.335335
11:44:00,51.387069,-0.065299
11:44:00,51.481682,0.335317
11:44:00,51.474896,-0.046267
11:44:00,51.481682,0.335317
11:45:00,51.3475,-0.0133
11:45:00,51.460687,-0.04816
11:45:00,51.492936,-0.318063
11:45:00,51.553382,-0.113866
11:45:00,51.463702,-0.244093
11:45:00,51.599084,-0.032809
11:45:00,51.389472,-0.284081
11:45:00,51.406829,-0.112873
11:45:00,51.505873,-0.021208
11:45:00,51.55834,0.00732
11:45:00,51.483476,-0.033988
11:45:00,51.455136,0.00762
11:45:00,51.503647,-0.103192
11:45:00,51.552754,0.162878
11:45:00,51.53131,0.028175
11:45:00,51.514624,-0.149895
11:45:00,51.506551,-0.267234
11:45:00,51.561453,0.128424
11:46:00,51.492215,-0.221276
11:46:00,51.512636,-0.127774
11:46:00,51.571597,0.166336
11:46:00,51.395205,-0.342457
11:46:00,51.406829,-0.112873
11:46:00,51.481697,0.077322
11:46:00,51.560372,-0.175784
11:46:00,51.526144,-0.109548
11:46:00,51.534462,-0.168139
